dataset,split,session,dialog_id,dialog_idx,turn_id,turn_idx,speaker,start,end,emotion_code,emotion,erc_target,utterance,dialog_type,marker_gender
IEMOCAP,train,Session3,Ses03F_impro02,59,Ses03F_impro02_F042,73,F,305.5025,307.16,sad,sad,True,"I'm sorry, babe.",impro,F
IEMOCAP,train,Session3,Ses03F_impro02,59,Ses03F_impro02_F043,74,F,308.9325,311.22,sad,sad,True,I'm so sorry.,impro,F
IEMOCAP,train,Session3,Ses03F_impro02,59,Ses03F_impro02_M031,75,M,311.35,313.62,sad,sad,True,"All right, then.",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M000,0,M,2.1064,8.98,exc,excited,True,"Oh, my God, look at that. Huh-oh, how many carats is that?",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F000,1,F,9.1916,20.3925,xxx,unknown,False,"I know. [LAUGHTER]. Dude, I don't know. It's- Probably. It's huge. I don't even know how to like wear it. My hand is like going down like really low. I can't believe it.",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M001,2,M,10.32,14.51,exc,excited,True,Like eighteen? [LAUGHTER],impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M002,3,M,16.5675,19.0675,exc,excited,True,"Oh, Jesus.",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M003,4,M,20.06,21.4825,xxx,unknown,False,Is it-,impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F001,5,F,20.422,23.3725,xxx,unknown,False,"I- Yeah, it's-",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M004,6,M,22.8625,25.32,xxx,unknown,False,So how did he do it?,impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F002,7,F,24.4325,35.9275,xxx,unknown,False,"Oh, man. So I was--okay, so we went to go see this show on Broadway, right? And it was The wed- the wed- The Lousy Chaperone. Have you seen that one?",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M005,8,M,29.9407,31.5653,exc,excited,True,yeah [LAUGHTER],impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M006,9,M,35.3225,41.09,exc,excited,True,"Yeah, The Lousy Chaperone. [LAUGHTER] Uh huh.",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F003,10,F,36.365,52.1291,xxx,unknown,False,"Right. Right. Right. So, and there's like a whole like wedding scene in it. All right, not the--Drowsy, Drowsy [LAUGHTER] --not the Lousy. [LAUGHTER]. Um - So Drowsy. So I go to see this Drowsy Chaperone. And uh-",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M007,11,M,45.0201,50.9625,exc,excited,True,[LAUGHTER] Uh- Drowsy.,impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F004,12,F,52.1844,57.3954,exc,excited,True,"at the end of the performance, you know, like we're all clapping and stuff. And all of a sudden I look over and",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F005,13,F,57.4608,60.2412,exc,excited,True,"Joe's gone. -where did he go, you know?",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M008,14,M,59.05,61.755,xxx,unknown,False,Uh huh. Oh-,impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F006,15,F,60.2739,67.3326,exc,excited,True,"And I'm like oh, he went to the- -the bathroom, but he didn't tell me, I didn't even notice him leaving. And all of a sudden, I swear to God, I'm sitting there and-",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F007,16,F,67.466,72.6274,exc,excited,True,he comes up onstage-- And the entire cast everyone just like,impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M009,17,M,69.6325,71.1625,sur,surprised,False,oh-,impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F008,18,F,72.6493,77.981,exc,excited,True,goes up there and everyone's clapping and he's standing there and they put a spotlight on him.,impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M010,19,M,77.245,78.5916,exc,excited,True,"Oh, my God.",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F009,20,F,78.3325,86.6601,exc,excited,True,"And I'm like freaking out. I'm like what the hell's going on, you know. I don't know what's going on. And so he's like standing there and then all of a sudden they give him a microphone-",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F010,21,F,86.8517,91.0215,xxx,unknown,False,and he just starts doing like this little spiel about me and like,impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F011,22,F,91.0978,100.3984,exc,excited,True,"he asked me to marry him, like- onstage. I was like, I couldn't believe--and I had to walk up there and I was, like I think I tripped or something.",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M011,23,M,93.12,95.785,xxx,unknown,False,Are you kidding me?,impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M012,24,M,99.085,104.2582,xxx,unknown,False,"Wha- What'd you say? You said yes, right? [LAUGHTER]",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F012,25,F,102.1865,105.5993,exc,excited,True,"Yeah, I said yes, but I, yeah, I mean,",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F013,26,F,105.6538,109.4775,exc,excited,True,"I don't know- it just like took me, took me by surprise.",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F014,27,F,109.6125,111.99,hap,happy,True,He scored points.,impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M013,28,M,110.8983,112.9591,xxx,unknown,False,Did you get a standing ovation?,impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F015,29,F,112.31,119.3266,hap,happy,True,"Oh, yeah. Everyone--yeah. And people--friends of ours were in the audience, I didn't know about, like family members.",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M014,30,M,118.3671,119.85,xxx,unknown,False,Are you serious?,impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F016,31,F,119.3484,121.015,exc,excited,True,Yeah. It was great.,impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F017,32,F,121.06,122.9466,exc,excited,True,"It was--I cried,",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F018,33,F,123.0011,125.3344,hap,happy,True,"like a loser, I cried.",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M015,34,M,124.86,129.7394,hap,happy,True,"No, you deserve to cry. I mean, tears of happiness.",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F019,35,F,129.4075,135.3764,hap,happy,True,"But, I don't know, I--it's so weird to think I'm marrying somebody 'cause I feel so young, you know?",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M016,36,M,135.1256,140.4356,xxx,unknown,False,So where- where- where is this--have you talked about where it's going to be?,impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F020,37,F,138.7565,142.0166,hap,happy,True,No. No plans. or any- and probably,impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F021,38,F,142.1038,147.948,hap,happy,True,"like I think I want to get married--I want to have two weddings. One here, then one in Europe.",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M017,39,M,146.67,148.6225,xxx,unknown,False,Hawaii? No.,impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F022,40,F,148.177,151.5025,xxx,unknown,False,No. Hawaii's for honeymoons. But uh--,impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M018,41,M,149.6825,153.61,xxx,unknown,False,Oh. Like Paris? On the Eiffel Tower?,impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F023,42,F,153.1175,162.0575,xxx,unknown,False,"Oh, maybe. I don't know. I've been there so many times. I think it's--we're going to get married in Spain and then we're going to get married here.",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M019,43,M,154.7025,158.555,xxx,unknown,False,He's rich enough. Maybe you can rent out the Eiffel Tower for your--,impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M020,44,M,160.14,163.2,xxx,unknown,False,"Oh, Jesus.",impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_M021,45,M,163.3825,168.8625,exc,excited,True,That's awesome. [LAUGHTER] Marriage.,impro,F
IEMOCAP,train,Session3,Ses03F_impro03,60,Ses03F_impro03_F024,46,F,164.6825,167.9625,exc,excited,True,Yeah. I'm so excited. [LAUGHTER].,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F000,0,F,5.5614,11.2375,fru,frustrated,True,"I don't know, Brian, if they uh--it's been three years.",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_M000,1,M,10.6961,13.4928,neu,neutral,True,"Hey, you just got to keep on going.",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F001,2,F,12.2942,18.8317,fru,frustrated,True,"No, I don't know, I--maybe this isn't for me. You know, maybe this isn't the right business for me.",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_M001,3,M,17.833,20.6114,neu,neutral,True,"No, don't think like that.",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F002,4,F,20.1025,27.2761,sad,sad,True,"I just, I see all these other people getting commercials and work and it's like I'm not getting anything.",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F003,5,F,27.3124,31.5255,fru,frustrated,True,I have no money behind me. Nothing. I'm twenty five and--,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_M002,6,M,31.1078,34.9395,neu,neutral,True,Russel Crowe wasn't forty until he got his big stuff.,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F004,7,F,34.6673,36.7918,fru,frustrated,True,So I'll have to wait twenty five years-,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F005,8,F,36.8281,41.4952,fru,frustrated,True,"-just going and auditioning and auditioning and rejection after refection, it's like--",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_M003,9,M,39.5521,42.7846,neu,neutral,True,"If you really want to do it-I mean,",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_M004,10,M,42.8209,45.0182,neu,neutral,True,you got to do.,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F006,11,F,44.5475,55.3075,fru,frustrated,True,"I know, I just don't know if I can handle it. I mean, you're helping me so much financially it's like I can't survive on my own without you. I don't like that.",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_M005,12,M,54.8427,57.4032,neu,neutral,True,You could. You could. We just--,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_M006,13,M,57.4577,60.2362,neu,neutral,True,we're just pooling our funds together.,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_M007,14,M,60.2906,62.6151,neu,neutral,True,You don't owe me anything.,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F007,15,F,61.6575,66.03,fru,frustrated,True,I feel like I'm not doing anything. Like I'm not giving anything into this world.,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_M008,16,M,64.885,71.7132,neu,neutral,True,"You are, you're going to class, you're learning, you're getting better. When you finally get that role you're going to be prepared.",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F008,17,F,70.9323,80.5207,fru,frustrated,True,"Yeah, but what if I never make it? What if I studied all my life, this theatre, this acting, and I'm never going to get anywhere. I'm never going to be able to have a job.",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_M009,18,M,78.065,82.6675,neu,neutral,True,"Oh my God, Anna, you're still young. Don't even think about that.",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F009,19,F,82.0098,84.7519,fru,frustrated,True,Time is passing by. Every year it's,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F010,20,F,84.8246,87.5485,fru,frustrated,True,a part left than I can do.,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_M010,21,M,85.1514,90.4525,neu,neutral,True,"You're only twenty five, okay? Some people don't start until they're thirty five.",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F011,22,F,89.7277,91.3258,sur,surprised,False,Really?,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_M011,23,M,90.6176,91.9795,neu,neutral,True,Yeah.,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F012,24,F,91.945,96.465,fru,frustrated,True,"I don't know, I just [BREATHING] I get frustrated",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_M012,25,M,94.1587,100.442,neu,neutral,True,What would you do- What would you do if you didn't? You can go to law school.,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F013,26,F,98.096,100.8415,fru,frustrated,True,That's the thing. I don't know. I don't know anything.,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F014,27,F,100.9142,103.4825,fru,frustrated,True,Law school? Maybe.,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F015,28,F,103.6745,111.3016,xxx,unknown,False,"I don't know. I don't know anything other than this, though, is the problem. This is my life. This is what I built everything about, you know.",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_M013,29,M,110.4662,113.8985,neu,neutral,True,See? So you can't just quit now.,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F016,30,F,113.4808,122.8694,xxx,unknown,False,"I mean, I could go to law school, but I'm just not passionate about it, you know? Like I'm not--it doesn't drive me, it doesn't motivate me. I--",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_M014,31,M,122.2157,125.1925,neu,neutral,True,Have you been going to auditions and stuff?,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F017,32,F,124.0498,128.055,fru,frustrated,True,"Yeah. I mean, I get a call-back and stuff, but-",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F018,33,F,128.4808,134.0525,fru,frustrated,True,"I just, I need a break. I need something to break me out.",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_M015,34,M,133.5575,137.9057,neu,neutral,True,How's the job? Still waiting tables at Denny's?,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F019,35,F,137.7423,141.0575,xxx,unknown,False,Yeah. Unfortunately.,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F020,36,F,141.1375,147.0583,xxx,unknown,False,"Yeah, so I go to--get an education for four years and I'm waiting tables at Denny's.",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_M016,37,M,146.6588,149.3464,neu,neutral,True,"Well, they tip well.",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F021,38,F,148.5575,151.4167,fru,frustrated,True,[BREATHING] Brian-,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F022,39,F,151.5619,156.9736,sad,sad,True,it's not funny. I just don't know what I'm going to do.,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_M017,40,M,157.3912,161.0958,neu,neutral,True,Maybe you could start teaching. I don't know.,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F023,41,F,160.53,162.88,sad,sad,True,"Yeah, I guess I could.",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_M018,42,M,162.21,166.605,neu,neutral,True,"Go back to school. You know? Another three more years, get your master's.",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F024,43,F,166.11,167.7325,sad,sad,True,Yeah,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_M019,44,M,167.2375,170.5875,neu,neutral,True,"Close to thirty. Oof, it's going to be tough.",impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F025,45,F,170.3029,172.3368,xxx,unknown,False,Thanks.,impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_M020,46,M,171.9191,173.48,xxx,unknown,False,[LAUGHTER],impro,F
IEMOCAP,train,Session3,Ses03F_impro04,61,Ses03F_impro04_F026,47,F,173.1325,174.2525,fru,frustrated,True,[BREATHING],impro,F
IEMOCAP,train,Session3,Ses03F_impro05,62,Ses03F_impro05_F000,0,F,6.3183,13.3161,fru,frustrated,True,"Look sir, I've been waiting for about an hour and my luggage still hasn't come. What's going on?",impro,F
IEMOCAP,train,Session3,Ses03F_impro05,62,Ses03F_impro05_M000,1,M,12.9085,20.6762,fru,frustrated,True,"I'm sorry, Mrs. Rosenkrantz, but uh- I don't know what to tell you.",impro,F
IEMOCAP,train,Session3,Ses03F_impro05,62,Ses03F_impro05_F001,2,F,20.6762,29.5536,fru,frustrated,True,"What do you mean, you don't know what to tell me? I have two luggage that I've been coming--they're coming--from France and I need them here. I'm home now. I need to go start working.",impro,F
IEMOCAP,train,Session3,Ses03F_impro05,62,Ses03F_impro05_M001,3,M,25.585,29.95,fru,frustrated,True,Did you- Did you check with the lost and found?,impro,F
IEMOCAP,train,Session3,Ses03F_impro05,62,Ses03F_impro05_F002,4,F,29.6894,33.1543,ang,angry,True,"Where? I don't know. The lost and found. What do you mean, lost and found?",impro,F
IEMOCAP,train,Session3,Ses03F_impro05,62,Ses03F_impro05_F003,5,F,33.177,39.4875,fru,frustrated,True,I had my luggage transferred here from Paris to L.A. and now I'm here and I need to be working and I have all my stuff in there.,impro,F
IEMOCAP,train,Session3,Ses03F_impro05,62,Ses03F_impro05_M002,6,M,38.3875,42.462,fru,frustrated,True,"Maybe it got lost. Did you think about that, mom?",impro,F
IEMOCAP,train,Session3,Ses03F_impro05,62,Ses03F_impro05_F004,7,F,42.1223,46.3119,fru,frustrated,True,"Well, that's what I'm asking you. What--I don't know what happened to it.",impro,F
IEMOCAP,train,Session3,Ses03F_impro05,62,Ses03F_impro05_M003,8,M,45.2702,51.6338,neu,neutral,True,"Oh, not--we didn't lose it; maybe the airport lost it. Maybe someone stole it.",impro,F
IEMOCAP,train,Session3,Ses03F_impro05,62,Ses03F_impro05_F005,9,F,50.7732,58.0654,ang,angry,True,"Wait, sir. You're- You're completely not--what do you mean, stole it? How can they just steal it from an airplane? It was up in the air?",impro,F
IEMOCAP,train,Session3,Ses03F_impro05,62,Ses03F_impro05_M004,10,M,57.1142,63.9987,fru,frustrated,True,"No, I mean, maybe in the little--going around thingy thing where bopper stole it from there.",impro,F
IEMOCAP,train,Session3,Ses03F_impro05,62,Ses03F_impro05_F006,11,F,62.7079,73.3744,fru,frustrated,True,Okay. All I know is that I am supposed to have my language here right now. Right now. And it's not there. And you're supposed to help me because you work at the airport. So give me my luggage or tell me where the hell it is.,impro,F
IEMOCAP,train,Session3,Ses03F_impro05,62,Ses03F_impro05_M005,12,M,72.85,81.9573,fru,frustrated,True,Okay. What can we do is we can get your name and information and if it shows up we can send it to you so-- Wherever you stay,impro,F
IEMOCAP,train,Session3,Ses03F_impro05,62,Ses03F_impro05_F007,13,F,80.3494,89.3854,ang,angry,True,"What do you mean, if it shows up? No, I need it now. I have my keys, I have my wallet, I have my money. I have thousands and thousands of dollars worth of stuff in there.",impro,F
