dataset,split,session,dialog_id,dialog_idx,turn_id,turn_idx,speaker,start,end,emotion_code,emotion,erc_target,text,dialog_type,marker_gender,intensity_mean_db,intensity_std_db,pitch_mean_hz,pitch_std_hz,pitch_range_hz,articulation_rate_syll_per_s,hnr_mean_db,audio_path,audio_exists
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_F012,24,F,94.7246,104.8167,fru,frustrated,True,"Look, it's pointless.  It's...we're not going to see the Grunions I mean, it's like waiting around to see Santa Claus, you know, it's...",script,M,55.13552828175097,10.220826743909717,268.3567028462024,46.463057527194316,212.63289949492014,6.103515625,11.416255767138548,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F012.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_F013,25,F,104.865,113.5647,ang,angry,True,"Listen, I've waiting my entire life on this beach just standing there waiting for this fish to show up and these fish never show up.",script,M,61.13231610676679,10.74624098622224,287.75507608460197,66.8652347581548,292.9417494491805,4.954268292682926,10.171298648318517,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F013.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_M012,26,M,112.3345,114.9544,fru,frustrated,True,I thought you wanted to see it.,script,M,58.225870298001176,7.531083050358968,205.16778583244127,71.65842331836375,401.06657351433046,3.0536536488775434,8.290289248463917,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M012.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_F014,27,F,114.1798,116.8908,fru,frustrated,True,"God, you don't understand anything.",script,M,50.18076270515942,6.1777361790603615,251.20069734087818,97.17972145015244,331.52776536152646,4.426512968299712,5.86210552166019,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F014.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_M013,28,M,115.9112,118.2804,fru,frustrated,True,"No, of course not.",script,M,52.25064704251522,7.471604590374532,179.42786977068278,81.98335137569997,284.57881633178613,4.125838060856111,7.1648305141555255,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M013.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_F015,29,F,117.5742,124.8187,fru,frustrated,True,"I do.  I always do.  I keep thinking, this time will be the time and it never is.",script,M,55.76200021166937,11.149703182714752,301.07553997393046,68.91894988122365,387.515149183748,5.398671096345514,10.769143555133283,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F015.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_M014,30,M,125.4337,131.2202,neu,neutral,True,"Well, we're going to see it.",script,M,48.82950255736329,6.665605578581608,110.21098570249261,11.119666642247722,49.09952228214078,3.040717102449995,8.300271806716426,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M014.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_F016,31,F,130.2406,135.8676,ang,angry,True,"No we won't.  I mean, God, this isn't about the fish Augie.",script,M,60.86228527275064,13.073635012452899,359.5327111413252,88.58755583366346,404.4792334091824,4.528985507246377,11.663457109534303,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F016.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_M015,32,M,134.569,144.5472,fru,frustrated,True,"What...I've been trying to, I've been trying to figure out the point where we went wrong and I can't seem to pinpoint that moment.",script,M,62.1173165085833,11.430846555219782,170.80803404683874,58.30303740595097,349.7861364336452,4.320987654320988,10.46312404163525,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M015.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_M016,33,M,144.6375,151.0075,xxx,unknown,False,"You were fine during the phone call with Marge, dinner was okay, doing the dishes was no problem.",script,M,62.52203337576588,10.300012210136765,149.79580465619708,33.56184913659579,149.25250578881318,3.8572806171648986,9.929441621123196,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M016.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_M017,34,M,151.0875,161.6104,neu,neutral,True,"Let's see I took a shower, you were watching the news, you said hey, hey the Grunions are running tonight and I said great let's go, I feel lucky tonight.",script,M,56.14526308054793,8.768769854567784,122.99235093645933,28.04049130007931,157.08917749615856,4.037300500580733,8.203071212164811,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M017.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_M018,35,M,161.6788,168.217,fru,frustrated,True,"And then I'm putting the animals out in the yard, I'm pulling the car out of the garage, putting my jacket on.",script,M,55.93852628879863,8.892003673282815,102.31044256247048,14.089100944309655,65.72797634251707,3.5497321387788667,6.777558885568378,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M018.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_F017,36,F,168.8321,173.7529,fru,frustrated,True,"Look, do you remember the first time we came here?",script,M,43.306007697546825,6.358935911452866,247.74422362682319,61.69191304982566,250.19178047340299,3.251536859218615,6.150855401838785,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F017.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_F018,37,F,173.8212,177.5573,sad,sad,True,We thought I was pregnant.,script,M,48.413505013169605,8.405333007586046,177.2347940809051,53.720446199025595,171.97144176640472,4.8076923076923075,9.713978467290266,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F018.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_F019,38,F,177.6485,183.5488,xxx,unknown,False,We brought a bottle of champagne and we took off our shoes and danced barefoot in the sand...,script,M,47.08447583415278,7.331493086142372,189.93402900175576,55.16624976616071,170.71580416039563,4.571606685974778,8.961518643242355,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F019.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_F020,39,F,183.6399,191.6817,xxx,unknown,False,Under the moon and you whispered so softly into my ear so I could feel your words.,script,M,43.40818282955504,6.415921246125029,207.71010395844948,75.51985800045381,396.8458169278128,4.103584418814313,7.513588613265187,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F020.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_F021,40,F,192.0007,202.4573,xxx,unknown,False,"And I thought, this is it.  This is how happy I'm supposed to be.",script,M,39.02954617823969,5.124845964468912,227.42303921511302,51.23296845562853,406.27987938730615,1.9126744568303398,8.64870284532745,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F021.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_M019,41,M,202.4117,207.1274,neu,neutral,True,Wait a minute.  I've got it.,script,M,44.17944453644626,5.560689494525888,86.60524369786025,4.097155365408602,19.191231396765502,2.5446978833945213,5.906392692100587,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M019.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_F022,42,F,208.6993,216.0121,xxx,unknown,False,What?  Dancing barefoot in the sand?  Drinking out of a bottle of champagne?,script,M,46.29421765769008,7.584546014402209,197.1282379623611,49.822178384906394,173.32864300114625,4.947916666666667,8.747076485280795,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F022.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_M020,43,M,215.3059,221.4113,neu,neutral,True,It was in the car right?  Driving past the Knickerbocker Liquor Locker...,script,M,47.32748328980941,6.256424938714065,86.0859060097142,6.080416806764677,28.678428331042426,3.1120119566775175,5.876153126356574,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M020.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_M021,44,M,221.4875,230.3075,neu,neutral,True,And you said let's get some champagne and I said time's a wasting or something like that.,script,M,48.558530269947624,6.675381429486408,86.86639125474298,6.09590002908027,35.719966360767046,3.7415231117000545,6.906427663511174,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M021.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_M022,45,M,230.4775,232.51,neu,neutral,True,You want this to be like the other time right?  That's it right?,script,M,47.51083730513339,6.776693130843526,83.77003599971715,5.487186662237154,18.90868579285808,1.47606014945109,4.572740291456295,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M022.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_F023,46,F,232.3919,235.9685,sad,sad,True,I'd rather not remember something...,script,M,40.566948882737734,5.820114127160442,187.86889123288753,64.98141690833617,373.5844407594575,4.1938978785866565,5.606300198016314,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F023.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_F024,47,F,236.2191,239.8641,sad,sad,True,Rather not hope for something.,script,M,43.177264362250526,6.58159529691342,222.979118265332,60.49729709430709,281.2708301761878,3.292181069958848,7.286591113479662,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F024.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_M023,48,M,239.2946,245.3772,xxx,unknown,False,"Okay, right.  I got it.  Sure.  Of course.  Listen, do you want to dance?",script,M,43.813566483035075,4.6712767565759075,94.67985798093977,11.724348357036607,55.811749135503334,3.7813010552707023,4.623098586394332,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M023.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_F025,49,F,244.6938,246.7669,sad,sad,True,No.,script,M,38.236941700521,4.2636854617387066,282.3232655942778,81.35804560914629,266.0726400662912,2.8942687449124187,6.96064390270961,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F025.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_M024,50,M,246.4024,250.7125,fru,frustrated,True,Do you want me to get some champagne?,script,M,49.371112041368235,7.009981878895495,121.35964540194284,11.43156879562713,52.99255673493521,2.5521671669494355,6.062211828672364,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M024.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_F026,51,F,249.9335,252.166,fru,frustrated,True,No.,script,M,35.354120990109514,3.5150683895642993,229.60538039297597,133.7968654547871,280.20307216495553,2.2395789591556787,1.171304981197205,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F026.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_M025,52,M,251.3687,253.9658,fru,frustrated,True,Take off our shoes?,script,M,48.79537383642587,7.033637384574686,158.09143004117377,78.00624045519461,225.91089272627843,2.3103025052342794,8.43426568940487,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M025.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_F027,53,F,253.1456,254.8314,fru,frustrated,True,No.,script,M,40.9715249105536,5.111347639865918,207.8486080872409,68.73836979186996,208.926594045098,3.5591146702257817,3.5839121189812766,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F027.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_M026,54,M,254.0569,258.3529,fru,frustrated,True,What?  Do you want me to breathe in your ear?,script,M,46.7978809042344,5.677055083180491,136.9882795315296,95.13177455759939,419.5992029482647,3.258845437616387,4.068647636546088,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M026.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_F028,55,F,257.7474,260.555,fru,frustrated,True,No.,script,M,52.05423764592899,10.155634949615203,298.45597164727207,73.66882398557796,293.70636349086794,4.033419763756842,10.951018870497444,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F028.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_M027,56,M,260.9368,276.895,xxx,unknown,False,Do you want to get married again? What? What?  Do you want a divorce? A vacation? What?  A carpet?  A poodle?  A basket of fruit?  What?  A suicide pact?  What the hell do you want Carla?,script,M,67.23945750260414,11.44401409122729,244.0632515002659,74.80955012626045,422.23966313541297,4.073299015789126,10.895737984412666,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M027.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_F029,57,F,262.3575,266.6321,fru,frustrated,True,No...No...No...,script,M,65.14318015351958,9.937885468869005,288.7999097582987,69.24483662451915,412.51141046285215,1.9222682765663481,13.08593230388646,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F029.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_F030,58,F,266.6777,268.8419,fru,frustrated,True,No...,script,M,65.20199930797108,10.051473635409755,301.48614516876916,84.54871365099997,325.07780123568705,3.999700022498312,12.037833119833309,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F030.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_F031,59,F,276.1319,280.5515,ang,angry,True,I want things to turn out the way that they're supposed to be.,script,M,58.70986081254644,10.790601226936355,286.56486350756063,43.101647408851505,162.89157937395072,4.271472072748509,10.979441009636078,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F031.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_M028,60,M,279.8909,283.0347,ang,angry,True,Welcome to the human race.,script,M,58.43960213579993,10.984136811802637,117.6028908569662,17.756121093878953,87.72151108220704,4.545454545454546,6.31109719518657,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M028.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_M029,61,M,283.103,293.0584,ang,angry,True,Do you think that this is what I had in mind?  That four years down the line that we'd get married and come to the beach and argue with each other over fish?  No.,script,M,66.39649186428531,10.814942504589029,152.27813296989316,33.98847274420758,153.44092931468168,4.6247357293868925,9.100378111426929,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M029.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_M030,62,M,293.104,307.98,ang,angry,True,I was just like you.  I thought it was going to be all peaches and roses and everything great and the sand in our toes and the wind in our hair and the fish will always come and the bills will pay themselves and we'd have three big fat rosy kids...,script,M,61.71773156611596,9.044796078608982,139.26393786708454,29.136495548335116,175.63634409633528,4.074241738343142,11.605076065833813,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M030.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_M031,63,M,308.1,316.9332,ang,angry,True,...and you know?  Baby the jokes on us.  Because you know what you get?  Do you know what you get Carla?  You get this.,script,M,64.70701336231977,12.988073851494345,214.18425111571082,29.398818300432925,149.16646797069026,4.032258064516129,9.729735015341706,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M031.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_F032,64,F,316.2726,325.294,fru,frustrated,True,"This what...what's this?  This isn't anything. Alright.  Sure.  Standing on the beach, fighting and waiting.",script,M,58.410341674680396,9.843585049346872,290.5429772980152,63.674895166919605,313.10542365564834,5.701754385964912,9.912192106375864,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F032.wav,True
IEMOCAP,train,Session3,Ses03M_script02_2,87,Ses03M_script02_2_M032,65,M,318.9835,321.2844,ang,angry,True,Yes it is.,script,M,58.447055053032244,8.376207790905609,249.1419448550062,103.46634151576686,343.26463934137075,5.661111700810247,6.511167386628684,/Users/yusuf/Data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M032.wav,True
