split,season,episode,dialog_id,dialog_idx,turn_id,turn_idx,speaker,gender,emotion,utterance,intensity_mean_db,intensity_std_db,pitch_mean_hz,pitch_std_hz,pitch_range_hz,articulation_rate_syll_per_s,hnr_mean_db,intensity_level,pitch_level,rate_level
train,4,10,832,831,13,13,Ross,M,joy,"She seems really great, but shes like totally great, but she lives two and a half hours away.",65.3822,10.5969,174.3358,32.4935,164.188,3.8325,13.4994,high,medium,medium
train,4,10,832,831,14,14,Chandler,M,anger,How can she be great if shes from Poughkeepsie?  That joke wouldve killed in Albany.,61.0925,7.8575,132.5472,31.9722,201.116,2.5962,3.2987,low,low,low
train,4,10,832,831,15,15,Joey,M,joy,"Done! I did it! Heh, whos stupid now?",63.1156,11.5088,144.5022,63.8334,398.5139,2.6002,2.987,medium,low,low
train,7,15,833,832,0,0,Monica,F,joy,"No, there is no way! It can",66.8707,4.7927,294.916,84.5855,310.3455,4.5363,2.1352,high,medium,high
train,7,15,833,832,1,1,Chandler,M,neutral,Why is your family,67.5257,5.9989,252.2454,87.695,362.4474,3.2703,2.9385,high,high,low
train,7,15,833,832,2,2,Monica,F,anger,He cannot play at our wedding!,66.398,5.4177,316.3159,72.6484,248.2985,5.2923,5.951,high,high,high
train,7,15,833,832,3,3,Monica,F,anger,I mean everyone will leave!,64.6213,8.0246,265.9027,100.8927,295.6227,4.3604,11.566,medium,medium,medium
train,7,15,833,832,4,4,Monica,F,anger,"I mean come on, that is just noise!",66.7124,7.0217,370.4971,68.5935,302.7197,3.8194,6.1308,high,high,medium
train,7,15,833,832,5,5,Monica,F,anger,Its not even a song!,65.1935,6.1506,324.6639,116.211,379.2086,4.1667,5.3343,high,high,medium
train,7,15,833,832,6,6,Chandler,M,neutral,"If you listen very carefully, I think its",65.7224,8.5558,151.7902,49.3634,191.886,4.159,5.1054,high,low,medium
train,6,12,834,833,0,0,Phoebe,F,surprise,"Oh, I want to look too! . Yikes!",66.2948,7.2382,319.7291,95.1273,423.3095,2.4671,2.701,high,high,low
train,6,12,834,833,1,1,Monica,F,neutral,"So do you think that these picturesAre, are they trying to tell a story?",64.8355,5.9997,291.262,67.2829,290.415,5.6014,5.9126,medium,medium,high
train,6,12,834,833,2,2,Rachel,F,neutral,"Oh, yeah, sure.",66.8204,8.9133,360.7036,70.2476,269.8144,6.9124,10.2702,high,high,high
train,6,12,834,833,3,3,Rachel,F,neutral,"I mean, like in the case of this young woman, she has lost her clothes, so she rides naked on the horse, shes crying out, Where are they, where are they?",66.4716,8.9109,347.2387,68.7646,363.1676,4.7619,9.2678,high,high,high
train,6,12,834,833,4,4,Monica,F,neutral,"Well, shes not going to find them lying in the grass like that.",67.5386,5.5612,294.0387,42.0822,263.7164,5.8962,8.107,high,medium,high
train,6,12,834,833,5,5,Phoebe,F,joy,"Oh, yeah. Aw, remember the days when you used to go out to the barn, lift up your shirt, and bend over?",66.4337,9.5086,248.0968,57.9983,315.1411,4.0509,10.6789,high,medium,medium
train,6,12,834,833,6,6,Monica,F,neutral,Yeah.,67.5064,6.7053,218.0271,43.445,201.663,3.4022,5.0757,high,low,medium
train,6,12,834,833,7,7,Rachel,F,neutral,"You see, now, I would date this girl.",64.9311,10.9603,390.3753,61.8109,250.0915,3.7425,12.4985,medium,high,medium
train,6,12,834,833,8,8,Rachel,F,neutral,"Shes cute, shes outdoorsy, you know, and she knows how to build a fire.",65.3717,7.9427,323.9779,66.6068,397.7234,4.2413,4.7425,high,high,medium
train,6,12,834,833,9,9,Rachel,F,neutral,"I mean, thats got to come in handy",66.1287,5.153,310.0438,61.4033,346.0819,5.0335,6.2847,high,high,high
train,6,12,834,833,10,10,Monica,F,neutral,"Okay, Ive got a question. If you had to pick one of us to date, who would it be?",65.6365,11.2323,244.8116,59.9661,297.3539,5.538,7.2935,high,medium,high
train,6,12,834,833,11,11,Rachel,F,neutral,I dont know.,65.8167,10.7979,200.4403,20.5054,74.8829,3.0571,10.386,high,low,low
train,6,12,834,833,12,12,Monica,F,neutral,Me neither.,63.4988,13.3389,238.9137,10.1443,34.9836,1.4648,17.4143,medium,medium,low
train,6,12,834,833,13,13,Phoebe,F,neutral,Rachel.,64.7965,10.1864,200.4575,35.3873,120.5955,2.1634,1.9779,medium,low,low
train,6,12,834,833,14,14,Monica,F,surprise,What?!,68.1924,2.6476,220.1891,11.2662,31.1351,0.9567,-1.7167,high,low,low
train,6,12,834,833,15,15,Phoebe,F,neutral,I dont know.  Me neither.,68.1917,5.8625,222.5993,37.6187,141.1248,1.9947,-0.3856,high,low,low
train,8,6,835,834,0,0,Monica,F,sadness,"Look, I wanted to tell Im-Im sorry you lost.",70.9857,7.8483,191.834,31.3012,109.0821,4.3605,10.0638,high,low,medium
train,8,6,835,834,1,1,Chandler,M,neutral,"Listen, Ive got a secret for ya. I let him win.",69.0193,8.6427,112.676,35.3824,206.4674,3.4235,7.683,high,low,medium
train,8,6,835,834,2,2,Monica,F,anger,Is that a secret or a lie.,71.9503,6.8707,185.2557,43.698,185.1563,5.5878,5.994,high,low,high
train,8,6,835,834,3,3,Chandler,M,neutral,"No, I let him winRoss!",72.1197,7.2591,185.7058,63.1959,240.6359,4.3493,6.954,high,medium,medium
train,8,6,835,834,4,4,Ross,M,surprise,Yeah?,70.9321,8.4264,177.0536,9.7622,27.1491,,5.9569,high,medium,
train,8,6,835,834,5,5,Chandler,M,anger,Would you tell her I let you win please?,71.2668,8.4574,182.471,28.914,194.9308,5.8593,9.9532,high,medium,high
train,8,6,835,834,6,6,Ross,M,neutral,Oh. Yeah.  Uh Chandler,73.1744,7.4388,168.5864,51.4048,246.6442,3.3701,9.2994,high,medium,medium
train,8,6,835,834,7,7,Chandler,M,anger,I am strong! Ill show you!,70.0983,7.5025,231.1276,80.7756,262.4212,3.7637,3.5691,high,high,medium
train,8,6,835,834,8,8,Monica,F,disgust,Chandler please!,71.8739,7.7393,280.2798,73.6592,271.8482,3.0438,7.0498,high,medium,low
train,8,6,835,834,9,9,Chandler,M,anger,Oh whats the matter? Are you scared?,71.2176,8.2129,197.5715,29.8451,135.599,4.1667,5.7876,high,medium,medium
train,8,6,835,834,10,10,Monica,F,anger,Lets go big bunny!,72.0455,5.9498,324.4492,62.5355,267.8211,4.375,8.0611,high,high,medium
train,8,6,835,834,11,11,Chandler,M,neutral,Okay. 123Go!   Im gonna kill myself!,74.2029,4.5055,154.0569,64.4078,239.7414,1.9676,0.1017,high,low,low
train,5,21,836,835,0,0,Joey,M,neutral,"Hey Ross, is uh, is Staten Island really an island?",61.5894,7.6724,153.062,43.5182,271.5442,3.8793,6.9663,medium,low,medium
train,5,21,836,835,1,1,Ross,M,surprise,"Uh-huh, that's why they call it Staten",59.4584,10.1289,171.0709,52.0879,349.3973,3.1601,4.3309,low,medium,low
train,5,21,836,835,2,2,Joey,M,surprise,Ohhh. I thought it was like Long Island.,60.1206,9.3825,119.7713,29.5915,141.4006,3.172,5.4669,low,low,low
train,5,21,836,835,3,3,Ross,M,neutral,Also an island.,61.8523,10.1039,149.6351,11.7972,59.5308,1.3993,5.753,medium,low,low
train,5,21,836,835,4,4,Joey,M,neutral,"Hey, what time is it?",62.0795,11.2301,161.9499,25.3961,99.7295,3.5157,6.174,medium,medium,medium
train,5,21,836,835,5,5,Ross,M,neutral,2:17.,58.644,11.9488,156.1741,12.4976,47.319,4.0614,5.2441,low,low,medium
train,5,21,836,835,6,6,Joey,M,surprise,"Wow! You realize that we've been throwing this ball, without dropping it, for like an hour?",61.1309,10.2541,131.9571,46.9691,360.0284,4.4222,5.2705,low,low,medium
train,5,21,836,835,7,7,Ross,M,surprise,Are you serious?!,63.7444,4.4267,300.0726,120.0373,321.2257,2.87,3.8555,medium,high,low
train,5,21,836,835,8,8,Joey,M,neutral,Yeah. I realized it about a half-hour ago but I didn't want to say anything 'cause I didn't want to jinx it.,62.6213,7.5274,130.3786,33.0412,123.0249,4.4005,4.3802,medium,low,medium
train,5,21,836,835,9,9,Ross,M,surprise,Wow! We are pretty good at this! Hey! We totally forgot about lunch!,63.6108,6.309,212.131,66.6027,373.9317,3.9361,5.6175,medium,medium,medium
train,5,21,836,835,10,10,Joey,M,anger,"Oh, I-I, I think that's the first time I ever missed a meal!  Yeah, my pants are a little loose!",63.8097,7.0514,167.9512,62.7174,396.1102,3.9894,3.3548,medium,medium,medium
train,5,21,836,835,11,11,Rachel,F,neutral,"Hey, you guys",62.5731,7.8946,313.6051,49.5549,181.8161,4.2613,5.8017,medium,high,medium
train,5,21,836,835,12,12,Joey,M,joy,Hey!,64.0021,5.9369,312.0636,55.9909,267.2014,5.1137,9.0621,medium,high,high
train,6,14,837,836,0,0,Ursula,F,neutral,Who is it?,50.6648,5.5803,191.0682,149.6124,326.7678,1.9133,6.0951,low,low,low
train,6,14,837,836,1,1,Phoebe,F,joy,Its Phoebe! Phoebe!,61.6422,14.0679,348.591,49.8988,201.2263,4.2674,5.0644,medium,high,medium
train,6,14,837,836,2,2,Ursula,F,joy,Hey!,58.5032,9.2696,284.3863,67.0259,321.537,4.0409,6.6544,low,medium,medium
train,6,13,838,837,0,0,Phoebe,F,surprise,Oh God. So-so youre making porn movies.,64.5819,5.1331,211.352,46.2618,333.0039,4.7689,7.9853,medium,low,high
train,6,14,839,838,0,0,Ursula,F,anger,No Im not.,61.3844,10.7207,279.56,68.4264,332.9919,3.957,9.9085,medium,medium,medium
train,6,14,839,838,1,1,Phoebe,F,anger,Youre making one right now!,65.4395,5.4023,281.5508,51.0239,312.9921,4.518,8.9856,high,medium,high
train,6,14,839,838,2,2,Phoebe,F,neutral,And-,62.7167,9.453,311.0049,92.9813,342.0659,4.5972,8.2996,medium,high,high
train,6,14,839,838,3,3,Ursula,F,neutral,"Yeah, can I help you with something?",61.247,11.2556,325.2136,54.0417,220.0758,3.1095,13.0678,low,high,low
train,6,14,839,838,4,4,Phoebe,F,joy,"Look, Im talking right now! Youreyou mean her.",62.2721,11.513,269.5209,90.778,421.0649,2.5898,7.5133,medium,medium,low
train,6,14,839,838,5,5,Ursula,F,neutral,"Yknow, twin stuff is always a real big seller.",61.4017,8.4708,272.4288,66.8121,326.6661,3.4938,8.3251,medium,medium,medium
train,6,14,839,838,6,6,Phoebe,F,surprise,What?!,62.9172,12.7432,260.1093,40.0692,133.2006,1.7524,0.3821,medium,medium,low
train,6,14,839,838,7,7,Ursula,F,neutral,"Yeah, I can talk them into giving you like, 30 dollars.",58.0702,11.1519,195.3081,54.5694,322.5477,4.8368,7.79,low,low,high
train,6,14,839,838,8,8,Phoebe,F,disgust,No!!,64.1695,6.6792,305.0976,83.397,322.737,4.2614,8.8563,medium,medium,medium
train,6,14,839,838,11,9,Phoebe,F,anger,And stop using my name!,62.6709,10.3326,253.9784,67.7223,308.7042,2.2321,10.6737,medium,medium,low
train,6,14,839,838,12,10,Phoebe,F,disgust,And shame on you!,63.3061,10.1502,268.914,83.5865,357.14,3.3483,7.8704,medium,medium,medium
train,6,14,839,838,13,11,Phoebe,F,disgust,And shame on all of you!,65.3663,5.2169,336.9448,104.4814,346.8585,5.048,9.819,high,high,high
train,6,14,839,838,14,12,Phoebe,F,disgust,Youre disgusting!,62.5478,11.424,338.1233,97.8607,308.775,3.7802,8.5162,medium,high,medium
train,6,14,839,838,15,13,Phoebe,F,disgust,Especially you  with that!,62.1585,11.6662,306.0517,92.7895,311.0184,4.136,10.2187,medium,medium,medium
train,1,12,840,839,0,0,Phoebe,F,joy,Hey!,64.5106,5.671,269.994,110.5269,276.4891,1.4205,11.0799,medium,medium,low
train,1,12,840,839,1,1,Rachel,F,joy,Hi Pheebs!,55.8003,8.6714,321.2792,106.9859,414.1613,2.3438,5.8494,low,high,low
train,1,12,840,839,2,2,Phoebe,F,neutral,Are you moving out?,64.3548,8.1304,391.3677,56.492,234.5488,2.87,9.8122,medium,high,low
train,1,12,840,839,3,3,Rachel,F,neutral,"No, these aren't all my suitcases.  This one's Paolo's.",58.2671,9.173,243.8473,72.111,359.258,4.2421,9.1817,low,medium,medium
train,1,12,840,839,4,4,Phoebe,F,neutral,"Um, um, Rachel can we talk for a sec?",61.3206,9.871,291.6141,39.8421,220.1057,2.3855,4.0749,low,medium,low
train,1,12,840,839,5,5,Rachel,F,neutral,"Well, sure...just a sec, though, 'cause Paolo's on his way over.",57.3647,9.3139,253.889,96.2791,388.6505,3.3697,7.7304,low,medium,medium
train,1,12,840,839,6,6,Phoebe,F,fear,"Oh!  Ok, um, ok, um,",53.1004,8.8855,192.7233,62.7047,179.3382,4.13,6.2307,low,low,medium
train,1,12,840,839,7,7,Rachel,F,joy,"Oh, Pheebs, Pheebs...",63.0085,6.2907,283.4445,65.0097,241.9077,3.6765,2.8586,medium,medium,medium
train,1,12,840,839,8,8,Phoebe,F,neutral,"Ok, um,  we haven't known each other for that long a time, and, um, there are three things that you should know about me.",56.7612,11.0196,228.0212,67.5658,346.7644,3.774,8.6168,low,low,medium
train,1,12,840,839,9,9,Phoebe,F,neutral,"One, my friends are the most important thing in my life, two, I never lie, and three, I make the best oatmeal raisin cookies in the world.",56.489,11.2115,228.639,40.7561,358.8769,4.8813,9.826,low,low,high
train,1,12,840,839,10,10,Rachel,F,surprise,"Ok, thanks Pheebs  Oh my God, why have I never tasted these before?!",58.9028,11.826,290.3838,93.5472,424.0673,4.328,10.212,low,medium,medium
train,1,12,840,839,11,11,Phoebe,F,neutral,"Oh, I don't make them a lot because I don't think it's fair to the other cookies",62.1442,9.495,245.4879,52.3632,285.824,5.0951,8.5685,medium,medium,high
train,1,12,840,839,12,12,Rachel,F,surprise,"All right, well, you're right, these are the best oatmeal cookies I've ever had.",59.6706,8.6063,248.5628,65.2099,392.1723,4.3809,8.2049,low,medium,medium
train,1,12,840,839,13,13,Phoebe,F,neutral,Which proves that I never lie.,60.9524,9.5108,244.5414,44.1387,198.5389,3.4722,8.2911,low,medium,medium
train,1,12,840,839,14,14,Rachel,F,neutral,I guess you don't.,52.4915,9.4312,204.5936,36.619,197.253,3.9062,7.5775,low,low,medium
train,1,12,840,839,15,15,Phoebe,F,sadness,Paolo made a pass at me.,59.967,10.8933,258.5724,53.4812,229.4706,5.6818,10.383,low,medium,high
train,6,22,841,840,0,0,Monica,F,fear,"Im so sorry. Please, stop freaking out.",59.7647,9.4646,221.7577,23.6265,88.3178,3.3482,7.4894,low,low,medium
train,6,22,841,840,1,1,Chandler,M,neutral,Im not freaking out.,40.5966,1.6093,,,,,2.5533,low,,
train,6,22,841,840,2,2,Chandler,M,neutral,Why would I be freaking out?,65.0735,8.7119,295.9271,26.3544,135.5353,4.0761,13.0053,high,high,medium
train,6,22,841,840,3,3,Chandler,M,neutral,"A woman named Heldi called and said we were getting married, but that happens everyday.",67.4606,5.9405,237.3326,48.9696,210.262,5.351,8.0883,high,high,high
train,6,22,841,840,4,4,Monica,F,anger,"Honey, we were at this beautiful place, and I-I-I just put our names down for fun!",62.6007,8.4246,346.0564,65.0935,383.5768,4.3298,9.138,medium,high,medium
train,6,22,841,840,5,5,Monica,F,neutral,"I mean, whats the harm in that?",62.4282,8.9266,352.1825,68.3129,267.8414,3.2328,12.6102,medium,high,low
train,6,22,841,840,6,6,Chandler,M,sadness,Right here!,67.8417,8.088,383.4637,25.1541,91.6951,3.2326,14.8745,high,high,low
train,6,22,841,840,7,7,Monica,F,anger,"Chandler, please dont think I was trying to pressure you. Phoebe and Rachel",64.2837,9.6023,320.4467,64.8763,290.0379,5.0963,10.5602,medium,high,high
train,6,22,841,840,8,8,Chandler,M,anger,Phoebe and Rachel!,64.9976,10.5516,368.2584,45.345,206.6636,5.3067,11.3466,high,high,high
train,6,22,841,840,9,9,Chandler,M,sadness,"So the people that knew about our wedding before me were you, Phoebe and Rachel, Heldi, and apparently some band called Starlight Magic 7 who are available by the way!",65.9094,8.2873,198.3198,46.2698,200.7206,5.3043,10.2238,high,medium,high
train,6,22,841,840,10,10,Monica,F,sadness,"It was a mistake. Please dont take this to mean anything, because it doesnt.",61.6697,11.2431,276.2344,62.4762,332.2216,5.0532,10.7176,medium,medium,high
train,6,22,841,840,11,11,Chandler,M,neutral,Okay.,58.5987,12.4435,122.9484,9.8403,36.4918,3.6586,5.9127,low,low,medium
train,6,22,841,840,12,12,Monica,F,joy,Really?,53.643,8.817,225.659,54.3433,197.0222,4.4431,15.2807,low,low,high
train,6,22,841,840,13,13,Chandler,M,neutral,"Yes, if it really doesnt mean anything, because you know that Im just not ready",66.0517,6.7815,147.134,26.4583,131.8427,4.5455,11.3186,high,low,high
train,6,22,841,840,14,14,Monica,F,neutral,I know! I know.,58.7354,11.999,205.8026,58.4235,211.541,4.5091,10.5424,low,low,high
train,6,22,841,840,15,15,Chandler,M,neutral,Okay.,46.045,5.9353,133.3422,9.4852,32.1376,1.5369,3.1083,low,low,low
train,6,22,841,840,16,16,Monica,F,anger,Im gonna go tell Joey that  that youre back. I was really worried about you.,62.0828,9.1034,232.476,49.6608,234.4904,4.2438,7.8652,medium,low,medium
train,6,22,841,840,17,17,Phoebe,F,neutral,"Hey, did she buy it?",60.6257,9.6178,263.8676,40.6598,111.2945,2.5,5.6652,low,medium,low
train,6,22,841,840,18,18,Chandler,M,neutral,Totally.,59.9954,10.5126,105.9964,17.6034,50.1085,1.5958,11.7311,low,low,low
train,6,22,841,840,19,19,Phoebe,F,neutral,So did Heldi show you the place?,61.187,7.3067,241.584,56.8932,282.7292,3.3967,7.3827,low,medium,medium
train,6,22,841,840,20,20,Chandler,M,neutral,"Yeah, its beautiful.",63.8893,9.1874,153.8507,63.9065,295.3077,2.4245,3.6074,medium,low,low
train,6,22,841,840,21,21,Phoebe,F,joy,I cant believe youre gonna ask Monica to marry you!,66.7493,7.79,318.101,68.6753,328.5063,4.1118,10.1452,high,high,medium
train,6,22,841,840,22,22,Chandler,M,neutral,I know.,59.5479,11.8399,114.9846,9.722,51.283,1.3838,7.6652,low,low,low
train,7,15,842,841,0,0,Rachel,F,neutral,"Okay look, I have an idea.",65.4484,2.9192,298.3117,112.3522,354.1813,4.4643,4.9352,high,medium,high
train,7,15,842,841,1,1,Rachel,F,neutral,"Why dont we, why dont we see what kind of number he has on his speed dial, and then from that we can tell who has more in common with him.",62.5755,7.1878,299.7481,78.0522,412.0004,4.4168,10.8984,medium,medium,medium
train,7,15,842,841,2,2,Rachel,F,neutral,And then whoever does gets the phone.,63.2841,7.6479,262.1812,29.4394,121.7869,4.6875,10.5545,medium,medium,high
train,7,15,842,841,3,3,Rachel,F,neutral,"All right, first name on the speed dial is mom.",63.2199,9.4779,223.8666,43.8499,224.0318,2.6741,10.6872,medium,low,low
train,7,15,842,841,4,4,Phoebe,F,sadness,"Ohh, I lost my mom to suicide.",61.6017,7.9228,186.8457,26.0722,117.2073,2.0833,7.859,medium,low,low
train,7,15,842,841,5,5,Rachel,F,sadness,"Okay no way, you cannot use that to get the cute guy and the last blueberry muffin.",63.9074,6.8953,249.2206,82.3371,307.9501,4.815,7.2106,medium,medium,high
train,7,15,842,841,6,6,Phoebe,F,sadness,Did I use that already today? Im sorry.,63.6507,4.851,323.7817,86.8773,254.1334,4.448,6.2375,medium,high,high
train,7,15,842,841,7,7,Rachel,F,neutral,Joe.,62.0563,10.4084,206.5894,22.8303,105.3581,2.0336,14.4906,medium,low,low
train,7,15,842,841,10,8,Rachel,F,joy,"Oh, I win! Hes got",64.6261,10.3107,339.017,70.0281,345.5724,4.3218,12.0437,medium,high,medium
train,7,15,842,841,11,9,Phoebe,F,neutral,So you dont know thats,63.4714,8.0397,270.6202,80.0548,310.3935,4.2613,10.3555,medium,medium,medium
train,7,15,842,841,12,10,Rachel,F,surprise,His new girlfriend!,63.0147,10.2171,279.4627,46.8747,200.536,1.8382,5.4159,medium,medium,low
train,7,2,843,842,0,0,Monica,F,surprise,I cant believe this. Do you think that your parents could help pay for it?,59.2563,8.7828,320.886,68.3802,347.7045,4.276,7.6864,low,high,medium
train,7,2,843,842,1,1,Chandler,M,sadness,"I dont know, my mother spent most of her money on her fourth wedding.",60.4859,9.0391,151.0118,60.2096,363.9576,4.0894,8.2323,low,low,medium
train,7,2,843,842,2,2,Chandler,M,anger,Shes saving the rest for her divorce.,61.1386,6.7355,157.662,39.8127,159.9529,2.5112,3.0578,low,low,low
train,7,2,843,842,3,3,Chandler,M,neutral,And any extra cash my father has he saves for his yearly trips to,61.4101,8.2821,163.2146,28.0389,171.3928,4.2421,7.8971,medium,medium,medium
train,7,2,843,842,4,4,Rachel,F,neutral,Well what happened at dinner?,62.0995,6.2857,388.1203,54.5142,232.4465,3.1779,7.5177,medium,high,low
train,7,2,843,842,5,5,Monica,F,anger,My parents spent the money for our wedding!,62.1736,11.6384,294.4789,56.2224,276.4734,5.6733,9.9431,medium,medium,high
train,7,2,843,842,6,6,Phoebe,F,surprise,My God! What did you order?!,63.1518,8.2296,310.9785,99.5417,343.3162,5.0951,10.4038,medium,high,high
train,7,2,843,842,7,7,Rachel,F,sadness,"Wait, but theres no money! Well this is terrible! You guys are gonna have to get married in like a, rec. center!",60.6321,12.4086,353.3175,80.2792,411.6412,4.2903,10.1323,low,high,medium
